year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,party_simplified
1984,NEW YORK,NY,36,21,13,OTHER,,FALSE,837,6806810,OTHER
1980,CONNECTICUT,CT,9,16,1,,,TRUE,836,1406285,OTHER
1988,NEVADA,NV,32,88,65,"FULANI, LENORA",NEW ALLIANCE,FALSE,835,343133,OTHER
2012,ILLINOIS,IL,17,33,21,,,TRUE,835,5242014,OTHER
1980,WASHINGTON,WA,53,91,73,"HALL, GUS",COMMUNIST PARTY USE,FALSE,834,1742394,OTHER
2008,COLORADO,CO,8,84,62,"MCENULTY, FRANK",UNAFFILIATED,FALSE,828,2401361,OTHER
2016,NORTH DAKOTA,ND,38,44,36,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,FALSE,364,344360,OTHER
1988,RHODE ISLAND,RI,44,15,5,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,825,404622,LIBERTARIAN
1996,MAINE,ME,23,11,2,"HAGELIN, JOHN",NATURAL LAW,FALSE,825,605897,OTHER
2020,ALASKA,AK,2,94,81,"PIERCE, BROCK",INDEPENDENT,FALSE,825,359530,OTHER
1996,ARKANSAS,AR,5,71,42,"COLLINS, CHARLES",UNAFFILIATED,FALSE,823,884262,OTHER
1984,ARKANSAS,AR,5,71,42,"LOWERY, ARTHUR",UNITED SOVEREIGN CITIZENS,FALSE,822,884406,OTHER
1980,KANSAS,KS,20,47,32,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,821,979795,OTHER
1984,HAWAII,HI,15,95,82,"HALL, GUS",COMMUNIST PARTY USE,FALSE,821,335846,OTHER
2012,FLORIDA,FL,12,59,43,"BARNETT, ANDRE",REFORM PARTY,FALSE,820,8474179,OTHER
1976,WASHINGTON,WA,53,91,73,"HALL, GUS",COMMUNIST PARTY USE,FALSE,817,1555534,OTHER
1988,ALASKA,AK,2,94,81,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,816,200116,OTHER
1976,KENTUCKY,KY,21,61,51,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,814,1167142,LIBERTARIAN
1984,WASHINGTON,WA,53,91,73,"HALL, GUS",COMMUNIST PARTY USE,FALSE,814,1874910,OTHER
1992,SOUTH DAKOTA,SD,46,45,37,"MARROU, ANDRE",LIBERTARIAN,FALSE,814,336254,LIBERTARIAN
1988,CALIFORNIA,CA,6,93,71,,,TRUE,811,9887065,OTHER
1984,COLORADO,CO,8,84,62,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,810,1295380,OTHER
1984,DISTRICT OF COLUMBIA,DC,11,53,55,OTHER,,FALSE,809,211288,OTHER
1980,WISCONSIN,WI,55,35,25,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,808,2273221,OTHER
1992,LOUISIANA,LA,22,72,45,"YIAMOUYIANNIS, JOHN",INDEPENDENT,FALSE,808,1790017,OTHER
2020,NEW YORK,NY,36,21,13,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,805,8661735,OTHER
2004,COLORADO,CO,8,84,62,"ANDRESS, STANFORD",UNAFFILIATED,FALSE,804,2129630,OTHER
1984,NORTH CAROLINA,NC,37,56,47,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,799,2175361,OTHER
2012,FLORIDA,FL,12,59,43,"ALEXANDER, STEWART",SOCIALIST,FALSE,799,8474179,OTHER
2008,RHODE ISLAND,RI,44,15,5,"MCKINNEY, CYNTHIA",GREEN,FALSE,797,471766,OTHER
2008,FLORIDA,FL,12,59,43,"JAY, CHARLES",BOSTON TEA PARTY,FALSE,795,8390744,OTHER
2020,MARYLAND,MD,24,52,52,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,795,3037030,OTHER
2012,COLORADO,CO,8,84,62,"TITTLE, SHEILA """"SAMM""""",WE THE PEOPLE,FALSE,791,2569516,OTHER
1988,NEW HAMPSHIRE,NH,33,12,4,"FULANI, LENORA",NEW ALLIANCE,FALSE,790,450525,OTHER
2004,ALASKA,AK,2,94,81,OTHER,,TRUE,790,312598,OTHER
2008,MINNESOTA,MN,27,41,33,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,790,2910369,OTHER
1980,KANSAS,KS,20,47,32,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,789,979795,OTHER
1996,MINNESOTA,MN,27,41,33,"BIRRENBACK, JOHN",INDEPENDENT GRASSROOTS,FALSE,787,2192492,OTHER
2000,VERMONT,VT,50,13,6,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308,LIBERTARIAN
1980,LOUISIANA,LA,22,72,45,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,783,1548591,OTHER
2000,DELAWARE,DE,10,51,11,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,777,327529,OTHER
2000,DELAWARE,DE,10,51,11,"BROWNE, HARRY",LIBERTARIAN,FALSE,774,327529,LIBERTARIAN
1980,WISCONSIN,WI,55,35,25,"HALL, GUS",COMMUNIST PARTY USE,FALSE,772,2273221,OTHER
2012,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,772,293764,OTHER
2004,NEW MEXICO,NM,35,85,66,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,771,756304,OTHER
2020,SOUTH CAROLINA,SC,45,57,48,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,FALSE,767,2514096,OTHER
2008,WISCONSIN,WI,55,35,25,"WAMBOLDT, JEFFREY",WE THE PEOPLE,FALSE,764,2983417,OTHER
2000,UTAH,UT,49,87,67,"HAGELIN, JOHN",NATURAL LAW,FALSE,763,770754,OTHER
2020,COLORADO,CO,8,84,62,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN PARTY,FALSE,762,3279980,OTHER
2020,TENNESSEE,TN,47,62,54,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,762,3053851,OTHER
1976,NORTH CAROLINA,NC,37,56,47,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,755,1677906,OTHER
1984,MAINE,ME,23,11,2,"SERRETTE, DENNIS",ALLIANCE,FALSE,755,553144,OTHER
1988,IOWA,IA,19,42,31,"DUKE, DAVID",PATRIOTIC PARTY,FALSE,755,1225614,OTHER
1984,GEORGIA,GA,13,58,44,OTHER,,FALSE,753,1776103,OTHER
2016,VERMONT,VT,50,13,6,"CLINTON, HILLARY",DEMOCRAT,FALSE,178573,320467,DEMOCRAT
2016,VERMONT,VT,50,13,6,"TRUMP, DONALD J.",REPUBLICAN,FALSE,95369,320467,REPUBLICAN
1996,ARKANSAS,AR,5,71,42,"MASTERS, ISABELL",LOOKING BACK PARTY,FALSE,749,884262,OTHER
2020,LOUISIANA,LA,22,72,45,"PIERCE, BROCK",FREEDOM AND PROSPERITY,FALSE,749,2148062,OTHER
1996,ARKANSAS,AR,5,71,42,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,747,884262,OTHER
1984,MARYLAND,MD,24,52,52,"HOLMES, LARRY",WORKERS WORLD,FALSE,745,1675873,OTHER
1996,NORTH DAKOTA,ND,38,44,36,"PHILLIPS, HOWARD",INDEPENDENT NOMINATION,FALSE,745,266411,OTHER
2000,RHODE ISLAND,RI,44,15,5,"BROWNE, HARRY",LIBERTARIAN,FALSE,742,409112,LIBERTARIAN
1992,IOWA,IA,19,42,31,BLANK VOTE/SCATTERING,,FALSE,741,1354607,OTHER
1976,IDAHO,ID,16,82,63,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,739,340932,OTHER
1996,WASHINGTON,WA,53,91,73,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,738,2253837,OTHER
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"COBB, DAVID",D.C. STATEHOOD GREEN,FALSE,737,227586,OTHER
1984,NEW HAMPSHIRE,NH,33,12,4,"BERGLAND, DAVID",LIBERTARIAN,FALSE,735,388904,LIBERTARIAN
2004,MAINE,ME,23,11,2,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,735,740752,OTHER
2008,LOUISIANA,LA,22,72,45,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,735,1960761,OTHER
1992,MINNESOTA,MN,27,41,33,"PHILLIPS, HOWARD",TAXPAYERS PARTY,FALSE,733,2347948,OTHER
1984,ALABAMA,AL,1,63,41,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,730,1441713,OTHER
1996,ALASKA,AK,2,94,81,"HAGELIN, JOHN",NATURAL LAW,FALSE,729,241620,OTHER
1996,ARKANSAS,AR,5,71,42,"HAGELIN, JOHN",NATURAL LAW,FALSE,729,884262,OTHER
1984,MINNESOTA,MN,27,41,33,OTHER,,FALSE,723,2084449,OTHER
1992,ALABAMA,AL,1,63,41,,,TRUE,723,1688060,OTHER
1992,HAWAII,HI,15,95,82,"FULANI, LENORA",NEW ALLIANCE,FALSE,720,372842,OTHER
2000,WYOMING,WY,56,83,68,"PHILLIPS, HOWARD",INDEPENDENT,FALSE,720,213726,OTHER
2016,VERMONT,VT,50,13,6,,,TRUE,22899,320467,OTHER
2020,KENTUCKY,KY,21,61,51,"HAWKINS, HOWIE",GREEN,TRUE,716,2136768,OTHER
1976,RHODE ISLAND,RI,44,15,5,"MACBRIDE, ROGER",LIBERTARIAN,FALSE,715,410584,LIBERTARIAN
1984,TENNESSEE,TN,47,62,54,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,715,1711993,OTHER
2016,VERMONT,VT,50,13,6,"JOHNSON, GARY",LIBERTARIAN,FALSE,10078,320467,LIBERTARIAN
1976,WASHINGTON,WA,53,91,73,"JULIUS """"JULES"""", LEVIN",SOCIALIST LABOR,FALSE,713,1555534,OTHER
1996,NEW MEXICO,NM,35,85,66,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,FALSE,713,556074,OTHER
1984,VERMONT,VT,50,13,6,OTHER,,FALSE,712,234561,OTHER
2000,COLORADO,CO,8,84,62,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,712,1741368,OTHER
1980,MINNESOTA,MN,27,41,33,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,711,2051916,OTHER
2016,VERMONT,VT,50,13,6,"STEIN, JILL",GREEN,FALSE,6758,320467,OTHER
1996,KENTUCKY,KY,21,61,51,,,TRUE,709,1388708,OTHER
2012,NEW JERSEY,NJ,34,22,12,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,709,3638499,OTHER
2012,NEW HAMPSHIRE,NH,33,12,4,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,FALSE,708,710972,OTHER
1984,WISCONSIN,WI,55,35,25,OTHER,,FALSE,706,2211689,OTHER
2008,WASHINGTON,WA,53,91,73,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,705,3036878,OTHER
2000,TEXAS,TX,48,74,49,,,TRUE,704,6407637,OTHER
1984,NORTH DAKOTA,ND,38,44,36,"BERGLAND, DAVID",LIBERTARIAN,FALSE,703,308971,LIBERTARIAN
1980,INDIANA,IN,18,32,22,"HALL, GUS",COMMUNIST PARTY USE,FALSE,702,2242033,OTHER
2008,NEW YORK,NY,36,21,13,,,TRUE,702,7722019,OTHER
2020,GEORGIA,GA,13,58,44,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,701,4999960,OTHER
2000,ALABAMA,AL,1,63,41,,,TRUE,699,1666272,OTHER
2008,NEW JERSEY,NJ,34,22,12,"MOORE, BRIAN",SOCIALIST,FALSE,699,3868237,OTHER
1980,MINNESOTA,MN,27,41,33,"GRISWOLD, DEIRDRE",WORKERS WORLD,FALSE,698,2051916,OTHER
1992,KENTUCKY,KY,21,61,51,"HAGELIN, JOHN",NATURAL LAW,FALSE,695,1492900,OTHER
2012,VERMONT,VT,50,13,6,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,FALSE,695,299290,OTHER
2020,DISTRICT OF COLUMBIA,DC,11,53,55,"PIERCE, BROCK",INDEPENDENT,FALSE,693,344356,OTHER
1988,NEW JERSEY,NJ,34,22,12,"WINN, EDWARD",WORKERS LEAGUE,FALSE,691,3099553,OTHER
1980,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,690,173889,OTHER
1996,MINNESOTA,MN,27,41,33,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,684,2192492,OTHER
1984,SOUTH CAROLINA,SC,45,57,48,"SERRETTE, DENNIS",ALLIANCE,FALSE,682,968529,OTHER
1976,SOUTH CAROLINA,SC,45,57,48,,,TRUE,681,802583,OTHER
2012,COLORADO,CO,8,84,62,"HOEFLING, THOMAS CONRAD """"TOM""""",AMERICA'S PARTY,FALSE,679,2569516,OTHER
2016,VERMONT,VT,50,13,6,BLANK VOTE,,FALSE,4574,320467,OTHER
1992,NEVADA,NV,32,88,65,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,677,506318,OTHER
1992,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,676,227572,OTHER
2000,MONTANA,MT,30,81,64,"HAGELIN, JOHN",NATURAL LAW,FALSE,675,410986,OTHER
2008,RHODE ISLAND,RI,44,15,5,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,675,471766,OTHER
2016,VERMONT,VT,50,13,6,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,FALSE,1063,320467,OTHER
1992,IOWA,IA,19,42,31,"HERER, JACK",GRASSROOTS,FALSE,669,1354607,OTHER
1996,COLORADO,CO,8,84,62,"HOLLIS, MARY CAL",SOCIALIST,FALSE,669,1510702,OTHER
2000,DISTRICT OF COLUMBIA,DC,11,53,55,"BROWNE, HARRY",LIBERTARIAN,FALSE,669,201894,LIBERTARIAN
2020,LOUISIANA,LA,22,72,45,"HOEFLING, TOM","LIFE , LIBERTY, CONSTITUTION",FALSE,668,2148062,OTHER
1984,MICHIGAN,MI,26,34,23,"SERRETTE, DENNIS",ALLIANCE,FALSE,665,3801658,OTHER
2012,NEW JERSEY,NJ,34,22,12,"MILLER, MERLIN",AMERICAN THIRD POSITION,FALSE,664,3638499,OTHER
2020,MISSOURI,MO,29,43,34,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,TRUE,664,3025962,OTHER
2020,LOUISIANA,LA,22,72,45,"HAMMONS, BILL",UNITY PARTY,FALSE,662,2148062,OTHER
2000,WASHINGTON,WA,53,91,73,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,660,2487433,OTHER
1984,ALABAMA,AL,1,63,41,"SERRETTE, DENNIS",ALLIANCE,FALSE,659,1441713,OTHER
2020,MISSISSIPPI,MS,28,64,46,"PIERCE, BROCK",INDEPENDENT,FALSE,659,1313759,OTHER
1984,MARYLAND,MD,24,52,52,"SERRETTE, DENNIS",ALLIANCE,FALSE,656,1675873,OTHER
1984,HAWAII,HI,15,95,82,"LAROUCHE, LYNDON, JR.",INDEPENDENT,FALSE,654,335846,OTHER
1996,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,648,185726,OTHER
1976,DELAWARE,DE,10,51,11,"ANDERSON, THOMAS J.",AMERICAN,FALSE,645,235642,OTHER
1984,WEST VIRGINIA,WV,54,55,56,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,645,735742,OTHER
1996,NEW MEXICO,NM,35,85,66,"HAGELIN, JOHN",NATURAL LAW,FALSE,644,556074,OTHER
2016,VERMONT,VT,50,13,6,VOID VOTE,,FALSE,826,320467,OTHER
2020,MINNESOTA,MN,27,41,33,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,FALSE,643,3277171,OTHER
1984,MISSISSIPPI,MS,28,64,46,"RICHARDS, BOB",POPULIST,FALSE,641,941104,OTHER
1984,WASHINGTON,WA,53,91,73,"HOLMES, LARRY",WORKERS WORLD,FALSE,641,1874910,OTHER
2008,WASHINGTON,WA,53,91,73,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,641,3036878,OTHER
1976,ARKANSAS,AR,5,71,42,,INDEPENDENT,FALSE,639,767535,OTHER
2008,NEW JERSEY,NJ,34,22,12,"BOSS, JEFFERY",VOTE HERE,FALSE,639,3868237,OTHER
2020,COLORADO,CO,8,84,62,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,FALSE,636,3279980,OTHER
1976,MINNESOTA,MN,27,41,33,"WRIGHT, MARGARET",PEOPLE'S,FALSE,635,1949931,OTHER
1996,ALASKA,AK,2,94,81,,,TRUE,634,241620,OTHER
1984,MINNESOTA,MN,27,41,33,"HALL, GUS",COMMUNIST PARTY USE,FALSE,630,2084449,OTHER
2008,DELAWARE,DE,10,51,11,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,626,412412,OTHER
1992,MINNESOTA,MN,27,41,33,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,FALSE,622,2347948,OTHER
2000,FLORIDA,FL,12,59,43,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,622,5963110,OTHER
2012,LOUISIANA,LA,22,72,45,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,FALSE,622,1994065,OTHER
2000,NEVADA,NV,32,88,65,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,621,609426,OTHER
1992,NEW MEXICO,NM,35,85,66,"PHILLIPS, HOWARD",TAXPAYERS PARTY,FALSE,620,569986,OTHER
1984,WISCONSIN,WI,55,35,25,"HOLMES, LARRY",WORKERS WORLD,FALSE,619,2211689,OTHER
2020,COLORADO,CO,8,84,62,"MCHUGH, JOE",INDEPENDENT,FALSE,614,3279980,OTHER
2000,IOWA,IA,19,42,31,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,613,1353022,OTHER
2020,CALIFORNIA,CA,6,93,71,"JANOS, JAMES G. ""JESSE VENTURA""",INDEPENDENT,TRUE,611,17500881,OTHER
1980,INDIANA,IN,18,32,22,"DEBERRY, CLIFTON",SOCIALIST WORKERS,FALSE,610,2242033,OTHER
1984,WASHINGTON,WA,53,91,73,"MASON, MELVIN",SOCIALIST WORKERS,FALSE,608,1874910,OTHER
1980,ILLINOIS,IL,17,33,21,,,TRUE,604,4749721,OTHER
1980,MISSOURI,MO,29,43,34,,,TRUE,604,2099824,OTHER
1976,NEW HAMPSHIRE,NH,33,12,4,SCATTERING,,FALSE,603,339627,OTHER
1984,MICHIGAN,MI,26,34,23,OTHER,,FALSE,602,3801658,OTHER
1984,KENTUCKY,KY,21,61,51,"JOHNSON, SONIA",CITIZENS,FALSE,599,1369345,OTHER
1996,COLORADO,CO,8,84,62,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,599,1510702,OTHER
2008,COLORADO,CO,8,84,62,"JAY, CHARLES",BOSTON TEA PARTY,FALSE,598,2401361,OTHER
1984,WISCONSIN,WI,55,35,25,"HALL, GUS",COMMUNIST PARTY USE,FALSE,596,2211689,OTHER
1996,MISSOURI,MO,29,43,34,,INDEPENDENT,FALSE,596,2158065,OTHER
2000,ALASKA,AK,2,94,81,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,596,285560,OTHER
1980,MAINE,ME,23,11,2,"HALL, GUS",COMMUNIST PARTY USE,FALSE,591,523011,OTHER
2008,DISTRICT OF COLUMBIA,DC,11,53,55,"MCKINNEY, CYNTHIA",GREEN,FALSE,590,265853,OTHER
1996,DISTRICT OF COLUMBIA,DC,11,53,55,"BROWNE, HARRY",LIBERTARIAN,FALSE,588,185726,LIBERTARIAN
2004,DELAWARE,DE,10,51,11,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,586,375190,LIBERTARIAN
1996,WYOMING,WY,56,83,68,"HAGELIN, JOHN",NATURAL LAW,FALSE,582,211571,OTHER
2000,MAINE,ME,23,11,2,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,579,651817,OTHER
2020,COLORADO,CO,8,84,62,"PIERCE, BROCK",INDEPENDENT,FALSE,572,3279980,OTHER
1992,RHODE ISLAND,RI,44,15,5,"MARROU, ANDRE",LIBERTARIAN,FALSE,571,453365,LIBERTARIAN
1996,HAWAII,HI,15,95,82,"HAGELIN, JOHN",NATURAL LAW,FALSE,570,360120,OTHER
2020,COLORADO,CO,8,84,62,"COLLINS, PHIL",PROHIBITION PARTY,FALSE,568,3279980,OTHER
1976,COLORADO,CO,8,84,62,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,565,1081440,OTHER
1976,ARIZONA,AZ,4,86,61,"ANDERSON, THOMAS J.",AMERICAN,FALSE,564,742719,OTHER
1992,NEW MEXICO,NM,35,85,66,"HAGELIN, JOHN",NATURAL LAW,FALSE,562,569986,OTHER
2000,FLORIDA,FL,12,59,43,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,562,5963110,OTHER
1984,MICHIGAN,MI,26,34,23,"WINN, EDWARD",WORKERS LEAGUE,FALSE,561,3801658,OTHER
1996,VERMONT,VT,50,13,6,,,TRUE,560,258449,OTHER
2020,CALIFORNIA,CA,6,93,71,MARK CHARLES,INDEPENDENT,TRUE,559,17500881,OTHER
1996,COLORADO,CO,8,84,62,"TEMPLIN, DIANE",AMERICAN,FALSE,557,1510702,OTHER
1976,NEW JERSEY,NJ,34,22,12,"BUBAR, BENJAMIN """"BEN""""",PROHIBITION,FALSE,554,3014472,OTHER
1988,DISTRICT OF COLUMBIA,DC,11,53,55,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,554,192877,LIBERTARIAN
1976,IOWA,IA,19,42,31,"HALL, GUS",COMMUNIST PARTY USE,FALSE,551,1279303,OTHER
1980,ARIZONA,AZ,4,86,61,"COMMONER, BARRY",CITIZENS,FALSE,551,873945,OTHER
1976,TENNESSEE,TN,47,62,54,"HALL, GUS",INDEPENDENT,FALSE,547,1476346,OTHER
2004,WASHINGTON,WA,53,91,73,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,547,2859084,OTHER
2020,IOWA,IA,19,42,31,"KING, RICKI SUE",GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY,FALSE,546,1700130,OTHER
1988,WYOMING,WY,56,83,68,"FULANI, LENORA",NEW ALLIANCE,FALSE,545,176551,OTHER
1996,NEVADA,NV,32,88,65,"HAGELIN, JOHN",NATURAL LAW,FALSE,545,464279,OTHER
2020,IOWA,IA,19,42,31,"PIERCE, BROCK",INDEPENDENT,FALSE,544,1700130,OTHER
1976,MINNESOTA,MN,27,41,33,"LAROUCHE, LYNDON, JR.",INTERNATIONAL DEVELOPMENT BANK,FALSE,543,1949931,OTHER
1988,IOWA,IA,19,42,31,"FULANI, LENORA",NEW ALLIANCE,FALSE,540,1225614,OTHER
2008,WISCONSIN,WI,55,35,25,"MOORE, BRIAN",SOCIALIST PARTY USA,FALSE,540,2983417,OTHER
1992,SOUTH DAKOTA,SD,46,45,37,OTHER,INDEPENDENT,FALSE,539,336254,OTHER
2000,DISTRICT OF COLUMBIA,DC,11,53,55,,,TRUE,539,201894,OTHER
2004,MINNESOTA,MN,27,41,33,"VAN AUKEN, BILL",SOCIALIST EQUALITY PARTY,FALSE,539,2828387,OTHER
1996,ARKANSAS,AR,5,71,42,"HOLLIS, MARY CAL",SOCIALIST,FALSE,538,884262,OTHER
1980,MINNESOTA,MN,27,41,33,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,536,2051916,OTHER
2020,LOUISIANA,LA,22,72,45,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,FALSE,536,2148062,OTHER
1980,IOWA,IA,19,42,31,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,534,1317661,OTHER
1984,LOUISIANA,LA,22,72,45,"SERRETTE, DENNIS",ALLIANCE,FALSE,533,1706822,OTHER
2008,FLORIDA,FL,12,59,43,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,533,8390744,OTHER
2016,VERMONT,VT,50,13,6,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION PARTY,FALSE,327,320467,OTHER
1980,TEXAS,TX,48,74,49,,,TRUE,528,4541636,OTHER
1984,TENNESSEE,TN,47,62,54,"SERRETTE, DENNIS",ALLIANCE,FALSE,524,1711993,OTHER
2008,NEW JERSEY,NJ,34,22,12,"CALERO, ROGER",SOCIALIST WORKERS,FALSE,523,3868237,OTHER
1980,UTAH,UT,49,87,67,"RARICK, JOHN",AMERICAN INDEPENDENT PARTY,FALSE,522,604152,OTHER
1980,TENNESSEE,TN,47,62,54,"BUBAR, BENJAMIN """"BEN""""",STATESMAN,FALSE,521,1617616,OTHER
2012,NEW JERSEY,NJ,34,22,12,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,FALSE,521,3638499,OTHER
1980,COLORADO,CO,8,84,62,"PULLEY, ANDREW",SOCIALIST WORKERS,FALSE,519,1184450,OTHER
1980,IOWA,IA,19,42,31,,,TRUE,519,1317661,OTHER
1980,TENNESSEE,TN,47,62,54,"MCREYNOLDS, DAVID",SOCIALIST,FALSE,519,1617616,OTHER
1992,MAINE,ME,23,11,2,"FULANI, LENORA",NEW ALLIANCE,FALSE,519,679499,OTHER
2012,LOUISIANA,LA,22,72,45,"FELLURE, LOWELL JACKSON """"JACK""""",PROHIBITION,FALSE,518,1994065,OTHER
1980,ALABAMA,AL,1,63,41,"COMMONER, BARRY",CITIZENS,FALSE,517,1341929,OTHER
1992,WASHINGTON,WA,53,91,73,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,515,2287565,OTHER
2000,VERMONT,VT,50,13,6,,,TRUE,514,294308,OTHER
2004,NORTH DAKOTA,ND,38,44,36,"PEROUTKA, MICHAEL",CONSTITUTION PARTY,FALSE,514,312833,OTHER
1976,TENNESSEE,TN,47,62,54,"LAROUCHE, LYNDON, JR.",INDEPENDENT,FALSE,512,1476346,OTHER
1992,NEW HAMPSHIRE,NH,33,12,4,"FULANI, LENORA",NEW ALLIANCE,FALSE,512,537215,OTHER
1976,KENTUCKY,KY,21,61,51,"LAROUCHE, LYNDON, JR.",U.S. LABOR,FALSE,510,1167142,OTHER
1984,RHODE ISLAND,RI,44,15,5,"RICHARDS, BOB",POPULIST,FALSE,510,410489,OTHER
1976,IOWA,IA,19,42,31,SCATTERING,,FALSE,509,1279303,OTHER
2008,OHIO,OH,39,31,24,,INDEPENDENT,TRUE,509,5708350,OTHER
1988,ALABAMA,AL,1,63,41,,,TRUE,506,1378476,OTHER
2004,DISTRICT OF COLUMBIA,DC,11,53,55,OTHERS,,TRUE,506,227586,OTHER
1980,TENNESSEE,TN,47,62,54,"HALL, GUS",COMMUNIST PARTY USE,FALSE,503,1617616,OTHER
2004,DISTRICT OF COLUMBIA,DC,11,53,55,"BADNARIK, MICHAEL",LIBERTARIAN,FALSE,502,227586,LIBERTARIAN
1992,VERMONT,VT,50,13,6,"MARROU, ANDRE",LIBERTARIAN,FALSE,501,289701,LIBERTARIAN
2008,VERMONT,VT,50,13,6,"BALDWIN, CHARLES """"CHUCK""""",CONSTITUTION PARTY,FALSE,500,325046,OTHER
1996,VERMONT,VT,50,13,6,"HAGELIN, JOHN",NATURAL LAW,FALSE,498,258449,OTHER
2020,COLORADO,CO,8,84,62,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,FALSE,495,3279980,OTHER
1992,RHODE ISLAND,RI,44,15,5,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR LAROUCHE,FALSE,494,453365,OTHER
1984,WEST VIRGINIA,WV,54,55,56,"SERRETTE, DENNIS",ALLIANCE,FALSE,493,735742,OTHER
